.id,dataset,replicate.merging,rarity.cutoff,sample.type,frequency,percentage,log.freq,loess.5,loess.5.secderiv,Core,In-between,Satellite,,log10,sites,moving avg,lowess,loess,sgolay,rlowess,rloess,knot5,knot15,knot25,knot35,knot45,knot55,ln,sites,moving avg,lowess,loess,sgolay,rlowess,rloess,knot5,knot15,knot25,knot35,knot45,knot55,second derivative of ln data --> ,sites,moving avg,lowess,loess,sgolay,rlowess,rloess,knot5,knot15,knot25,knot35,knot45,knot55
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,70,56,4.248495242,4.052373077,-0.009540081,93-100,Dec-92,11-Jan,,,,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,1.774147948,1.806624664,1.84509804,1.817915338,1.803754651,1.84509804,,,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,4.085126618,4.15990702,4.248495242,4.185904758,4.153298571,4.248495242,,52,-0.016879109,-0.087587782,-0.126857509,-0.115209185,-0.084047616,-0.126857509,0.002384936,0.00084626,0.003333509,-0.119828879,-0.122362271,-0.240485115
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,58,57,4.060443011,4.045289501,-0.005437727,93-100,Dec-92,11-Jan,,,,1.763427994,1.763427994,1.763427994,1.763427994,1.763427994,1.763427994,1.770602194,1.788936561,1.763427994,1.798536507,1.788034421,1.763427994,,,4.060443012,4.060443012,4.060443012,4.060443012,4.060443012,4.060443012,4.076962218,4.119178658,4.060443012,4.14128335,4.117101404,4.060443012,,53,-0.022199521,-0.042202829,-0.030637656,-0.051565633,-0.038291711,-0.030637656,0.002248396,0.000567831,-0.007025794,-0.106013659,-0.01133067,-0.075486164
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,59,58,4.077537444,4.032768199,-0.001335372,93-100,Dec-92,11-Jan,,,,1.770852012,1.770852012,1.770852012,1.770852012,1.770852012,1.770852012,1.760196394,1.74306993,1.770852012,1.733832365,1.744270511,1.770852012,,,4.077537445,4.077537445,4.077537445,4.077537445,4.077537445,4.077537445,4.053001978,4.013566837,4.077537445,3.992296557,4.016331277,4.077537445,,54,-0.005280778,0.032693811,0.025188385,0.049481292,0.02989995,0.025188385,0.002111856,0.000628688,-0.017385097,0.001033486,0.036917669,0.101528805
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,48,59,3.871201011,4.019323961,0.005241604,93-100,Dec-92,11-Jan,,,,1.681241237,1.681241237,1.681241237,1.681241237,1.681241237,1.681241237,1.748242753,1.723824838,1.681241237,1.716268685,1.728203008,1.681241237,,,3.87120101,3.87120101,3.87120101,3.87120101,3.87120101,3.87120101,4.025477702,3.969253375,3.87120101,3.95185469,3.979334484,3.87120101,,55,-0.002845597,0.052659399,0.107228713,0.072719904,0.045686546,0.107228713,0.001975317,0.001141927,-0.018839659,0.108080631,0.061622284,0.134276801
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,55,60,4.007333185,4.009762515,0.003665706,93-100,Dec-92,11-Jan,,,,1.740362689,1.740362689,1.740362689,1.740362689,1.740362689,1.740362689,1.73707119,1.736310163,1.740362689,1.735707201,1.736727904,1.740362689,,,4.007333184,4.007333184,4.007333184,4.007333184,4.007333184,4.007333184,3.999754228,3.998001898,4.007333184,3.996613527,3.998963782,4.007333184,,56,0.017622766,-0.00270047,-0.001325823,-0.011504324,-0.003053639,-0.001325823,0.001838777,0.001655165,-0.002484742,0.060993422,0.030421202,0.026976997
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,61,61,4.110873864,4.003866775,0.002089809,93-100,Dec-92,11-Jan,,,,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.720940004,1.75019186,1.785329835,1.760328275,1.747737255,1.785329835,,,4.110873864,4.110873864,4.110873864,4.110873864,4.110873864,4.110873864,3.962610799,4.029965687,4.110873864,4.053305645,4.02431375,4.110873864,,57,0.026508939,-0.028862447,-0.114681605,-0.046731174,-0.026336306,-0.114681605,0.001702238,0.002168404,0.013870175,-0.006645034,-0.032725994,-0.231143514
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,51,62,3.931825633,4.00140198,0.008560729,93-100,Dec-92,11-Jan,,,,1.707570176,1.707570176,1.707570176,1.707570176,1.707570176,1.707570176,1.744559866,1.724859198,1.707570176,1.717596979,1.723880583,1.707570176,,,3.931825632,3.931825632,3.931825632,3.931825632,3.931825632,3.931825632,4.016997541,3.971635077,3.931825632,3.9549132,3.969381733,3.931825632,,58,-0.000234233,0.017743023,0.071704162,0.021761753,0.008011368,0.071704162,0.001565698,0.002681643,0.030225092,-0.05426955,-0.029288875,0.013903036
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,49,63,3.891820298,4.005831303,0.00503198,93-100,Dec-92,11-Jan,,,,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.739687997,1.726419676,1.69019608,1.723207501,1.721520653,1.69019608,,,3.891820298,3.891820298,3.891820298,3.891820298,3.891820298,3.891820298,4.005779648,3.97522821,3.891820298,3.967831904,3.963947793,3.891820298,,59,-0.009070355,0.042699909,0.069619247,0.063048443,0.013537512,0.069619247,0.001429159,0.003194882,0.02793071,-0.008495674,0.029635175,0.342184501
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,63,65,4.143134726,4.02625714,-0.002025518,93-100,Dec-92,11-Jan,,,,1.799340549,1.799340549,1.799340549,1.799340549,1.799340549,1.799340549,1.751641638,1.744231021,1.799340549,1.737290794,1.724950433,1.799340549,,,4.143134725,4.143134725,4.143134725,4.143134725,4.143134725,4.143134725,4.033303924,4.016240348,4.143134725,4.000259884,3.971845153,4.143134725,,60,-0.000804672,-0.004416297,-0.026487145,-0.00445659,-0.008473235,-0.026487145,0.001292619,0.003708121,0.006987029,0.037278201,0.040888056,-0.086122817
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,52,66,3.951243719,4.035212967,-0.005453403,93-100,Dec-92,11-Jan,,,,1.716003344,1.716003344,1.716003344,1.716003344,1.716003344,1.716003344,1.742679169,1.776824831,1.716003344,1.795613091,1.718821118,1.716003344,,,3.951243719,3.951243719,3.951243719,3.951243719,3.951243719,3.951243719,4.012667076,4.091290369,3.951243719,4.134551936,3.957731884,3.951243719,,61,0.017387984,-0.04803383,-0.045506436,-0.076244384,-0.002140689,-0.045506436,0.00115608,0.002369262,-0.013956652,0.034657999,-0.005064463,-0.221161595
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,70,67,4.248495242,4.039691571,-0.003024201,93-100,Dec-92,11-Jan,,,,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,1.757325552,1.755930951,1.84509804,1.749242719,1.711300768,1.84509804,,,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,4.04639162,4.043180432,4.248495242,4.027780209,3.940415638,4.248495242,,62,0.00017772,0.002194818,-0.073353187,0.008219586,0.00380478,-0.073353187,0.00101954,0.000721721,-0.034900334,-0.022405538,-0.032472524,0.142356144
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,46,68,3.828641396,4.041145975,-0.000594999,93-100,Dec-92,11-Jan,,,,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,1.775876362,1.743786677,1.662757832,1.73556862,1.712402825,1.662757832,,,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,4.089106438,4.015217208,3.828641397,3.996294432,3.942953218,3.828641397,,63,-0.047331594,0.043814177,0.162667438,0.074758394,-0.006701272,0.162667438,0.000883001,-0.00092582,-0.028020821,-0.079469076,-0.027427786,0.107006535
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,58,69,4.060443011,4.040560909,-0.006832614,93-100,Dec-92,11-Jan,,,,1.763427994,1.763427994,1.763427994,1.763427994,1.763427994,1.763427994,1.763318196,1.771443671,1.763427994,1.775473527,1.704260682,1.763427994,,,4.060443012,4.060443012,4.060443012,4.060443012,4.060443012,4.060443012,4.060190192,4.07889979,4.060443012,4.088178876,3.924205241,4.060443012,,64,-0.011157178,-0.036044953,-0.016432072,-0.048050798,-0.00623805,-0.016432072,0.000746461,-0.002573361,-0.007229712,-0.036663563,-0.019481545,-0.127776749
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,78,70,4.356708827,4.035320209,-8.36E-06,93-100,Dec-92,11-Jan,,,,1.892094603,1.892094603,1.892094603,1.892094603,1.892094603,1.892094603,1.726850155,1.786861545,1.892094603,1.805392781,1.694343231,1.892094603,,,4.356708827,4.356708827,4.356708827,4.356708827,4.356708827,4.356708827,3.976219425,4.114400757,4.356708827,4.157070505,3.901369466,4.356708827,,65,0.047204125,-0.078790522,-0.264033715,-0.120135215,0.011528552,-0.264033715,0.000609922,-0.004220903,0.013561396,0.036870889,-0.003797963,-0.139524806
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,45,71,3.80666249,4.030071154,0.006815903,93-100,Dec-92,11-Jan,,,,1.653212514,1.653212514,1.653212514,1.653212514,1.653212514,1.653212514,1.749928838,1.724339893,1.653212514,1.718231549,1.686383994,1.653212514,,,3.80666249,3.80666249,3.80666249,3.80666249,3.80666249,3.80666249,4.029360056,3.970439333,3.80666249,3.956374351,3.883042646,3.80666249,,66,0.004288669,0.044802286,0.135365648,0.055979345,0.049900226,0.135365648,0.000473382,-0.005868444,0.034352505,0.101840153,0.016614739,-0.044747406
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,46,72,3.828641396,4.030370247,0.006033634,93-100,Dec-92,11-Jan,,,,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,1.759825911,1.693063256,1.662757832,1.666520698,1.696310783,1.662757832,,,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,4.052148909,3.898422215,3.828641397,3.837305716,3.905899922,3.828641397,,67,-0.023840559,0.117256632,0.218453326,0.170814629,0.06048951,0.218453326,0.000336843,-0.005887062,0.023052293,0.029766415,0.058308486,0.329879075
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,60,73,4.094344562,4.036702974,0.005251364,93-100,Dec-92,11-Jan,,,,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,1.743989662,1.755065658,1.77815125,1.758235654,1.755192878,1.77815125,,,4.094344561,4.094344561,4.094344561,4.094344561,4.094344561,4.094344561,4.015684598,4.041188021,4.094344561,4.048487207,4.041480956,4.094344561,,68,0.01751227,-0.004612833,-0.051909841,-0.010864404,-0.025246871,-0.051909841,0.000200303,-0.001833371,0.005333818,-0.042307323,0.083917402,0.131837693
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,65,74,4.17438727,4.046679111,-0.005178633,93-100,Dec-92,11-Jan,,,,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.751386375,1.8029606,1.812913357,1.824384017,1.803359377,1.812913357,,,4.174387271,4.174387271,4.174387271,4.174387271,4.174387271,4.174387271,4.032716159,4.151470201,4.174387271,4.200799441,4.152388419,4.174387271,,69,0.018695838,-0.098391138,-0.157078211,-0.144562657,-0.091571624,-0.157078211,6.38E-05,0.00222032,-0.012384658,-0.068588826,-0.051321983,-0.524337981
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,65,75,4.17438727,4.054074225,-2.30E-05,93-100,Dec-92,11-Jan,,,,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.768472414,1.77777811,1.812913357,1.779366356,1.780143454,1.812913357,,,4.174387271,4.174387271,4.174387271,4.174387271,4.174387271,4.174387271,4.072058218,4.093485375,4.174387271,4.097142446,4.098931781,4.174387271,,70,-0.018443974,-0.028998006,-0.057269572,-0.031590077,-0.031831524,-0.057269572,-7.28E-05,0.00627401,-0.030103134,-0.010917899,-0.186561367,-0.086018317
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,49,76,3.891820298,4.061446373,0.005132701,93-100,Dec-92,11-Jan,,,,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.775424835,1.741935031,1.69019608,1.731116281,1.751331767,1.69019608,,,3.891820298,3.891820298,3.891820298,3.891820298,3.891820298,3.891820298,4.088066759,4.010953635,3.891820298,3.986042543,4.03259042,3.891820298,,71,-0.014373051,0.053362601,0.141283486,0.076386741,0.035802793,0.141283486,0.00044448,0.010327701,-0.011527116,0.046753028,0.003641887,0.396172389
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,56,77,4.025351691,4.072798095,0.003369608,93-100,Dec-92,11-Jan,,,,1.748188027,1.748188027,1.748188027,1.748188027,1.748188027,1.748188027,1.760914702,1.750115865,1.748188027,1.745619473,1.749797009,1.748188027,,,4.025351691,4.025351691,4.025351691,4.025351691,4.025351691,4.025351691,4.054655943,4.029790702,4.025351691,4.019437377,4.029056509,4.025351691,,72,0.017943517,0.04541484,0.032754268,0.058053044,0.02301271,0.032754268,0.000961735,0.014381392,0.007048903,0.044919973,0.193845142,0.036126252
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,65,78,4.17438727,4.087717388,0.002794291,93-100,Dec-92,11-Jan,,,,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.812913357,1.774494749,1.773609795,1.812913357,1.770545904,1.761499978,1.812913357,,,4.174387271,4.174387271,4.174387271,4.174387271,4.174387271,4.174387271,4.085925157,4.083887475,4.174387271,4.076832605,4.056003591,4.174387271,,73,0.018876766,-0.002818426,-0.031555225,-0.010153502,-0.003833908,-0.031555225,0.001478991,0.018435082,0.025624922,0.0106302,0.054522659,-0.12221676
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,55,80,4.007333185,4.125363531,0.001643659,93-100,Dec-92,11-Jan,,,,1.740362689,1.740362689,1.740362689,1.740362689,1.740362689,1.740362689,1.784528071,1.801347279,1.740362689,1.812721056,1.759427735,1.740362689,,,4.007333184,4.007333184,4.007333184,4.007333184,4.007333184,4.007333184,4.109027734,4.147755392,4.007333184,4.173944481,4.051232075,4.007333184,,74,0.004776382,-0.022170295,0.004504626,-0.035540898,0.008007296,0.004504626,0.001996247,0.013592648,0.036984124,-0.023659573,-0.117752398,-0.028430864
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,76,81,4.33073334,4.146676085,-0.00051364,93-100,Dec-92,11-Jan,,,,1.880813592,1.880813592,1.880813592,1.880813592,1.880813592,1.880813592,1.806356965,1.800388451,1.880813592,1.792337087,1.765008009,1.880813592,,,4.33073334,4.33073334,4.33073334,4.33073334,4.33073334,4.33073334,4.15929062,4.145547609,4.33073334,4.127008658,4.064081131,4.33073334,,75,-0.007360723,-0.000926326,-0.052603323,0.005361064,0.025858108,-0.052603323,0.002513502,0.005191763,0.012259243,-0.016946455,-0.057849383,0.030242031
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,55,82,4.007333185,4.167817886,-0.000613612,93-100,Dec-92,11-Jan,,,,1.740362689,1.740362689,1.740362689,1.740362689,1.740362689,1.740362689,1.816438866,1.814064946,1.740362689,1.818081775,1.78296856,1.740362689,,,4.007333184,4.007333184,4.007333184,4.007333184,4.007333184,4.007333184,4.182505055,4.177038902,4.007333184,4.186287993,4.105436828,4.007333184,,76,-0.010627631,0.007192654,0.070781564,0.010486487,0.020719978,0.070781564,0.003030758,-0.003209122,-0.012465638,-0.007670656,0.05364876,0.07115526
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,72,83,4.276666119,4.188346075,-0.000713584,93-100,Dec-92,11-Jan,,,,1.857332496,1.857332496,1.857332496,1.857332496,1.857332496,1.857332496,1.825432295,1.825557915,1.857332496,1.823441393,1.813436173,1.857332496,,,4.276666118,4.276666118,4.276666118,4.276666118,4.276666118,4.276666118,4.203213191,4.203502441,4.276666118,4.198628969,4.175591099,4.276666118,,77,0.002922688,-0.00538307,-0.027931258,-0.007402529,-0.007324999,-0.027931258,0.003548013,-0.011610007,-0.037190519,0.000667831,0.039358568,-0.030154562
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,73,84,4.290459441,4.208193035,-0.000619425,93-100,Dec-92,11-Jan,,,,1.86332286,1.86332286,1.86332286,1.86332286,1.86332286,1.86332286,1.829887574,1.839277533,1.86332286,1.841659388,1.842503673,1.86332286,,,4.290459441,4.290459441,4.290459441,4.290459441,4.290459441,4.290459441,4.21347185,4.235093029,4.290459441,4.240577453,4.242521491,4.290459441,,78,0.003596967,-0.007776375,-0.047889766,-0.009910724,-0.029912094,-0.047889766,0.004065269,-0.020010892,-0.042131556,0.005960053,-0.022102251,-0.064916741
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,61,85,4.110873864,4.227751603,0.00146093,93-100,Dec-92,11-Jan,,,,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.849584854,1.841376028,1.785329835,1.841686189,1.849139511,1.785329835,,,4.110873864,4.110873864,4.110873864,4.110873864,4.110873864,4.110873864,4.258826513,4.239924993,4.110873864,4.240639165,4.257801073,4.110873864,,79,-0.008703845,0.003073828,0.072256224,0.003395907,-0.013759812,0.072256224,0.004582525,-0.028411777,-0.007504908,0.011252276,-0.028558163,0.033416367
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,80,86,4.382026635,4.2487711,0.003541284,93-100,Dec-92,11-Jan,,,,1.903089987,1.903089987,1.903089987,1.903089987,1.903089987,1.903089987,1.849584854,1.850981173,1.903089987,1.848020309,1.850076156,1.903089987,,,4.382026635,4.382026635,4.382026635,4.382026635,4.382026635,4.382026635,4.258826513,4.262041656,4.382026635,4.255224015,4.259957778,4.382026635,,80,0.002150432,0.002303273,-0.049231927,0.005888882,0.00502762,-0.052979133,0.00509978,-0.032347117,0.027121741,0.003951834,-0.0035827,0.034692064
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,69,87,4.234106505,4.273639553,0.007467669,93-100,Dec-92,11-Jan,,,,1.838849091,1.838849091,1.838849091,1.838849091,1.838849091,1.838849091,1.858617286,1.862533928,1.838849091,1.865830279,1.860939607,1.838849091,,,4.234106505,4.234106505,4.234106505,4.234106505,4.234106505,4.234106505,4.279624456,4.288642858,4.234106505,4.296232986,4.284971798,4.234106505,,81,0.007284201,-0.002589153,0.009277502,-0.007631141,0.003787651,0.010269548,0.005617036,-0.009489185,0.061748389,-0.014542089,0.012663632,-0.021124832
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,72,88,4.276666119,4.305975676,0.011394055,93-100,Dec-92,11-Jan,,,,1.857332496,1.857332496,1.857332496,1.857332496,1.857332496,1.857332496,1.873017818,1.866686008,1.857332496,1.864611266,1.866382509,1.850822933,,,4.276666118,4.276666118,4.276666118,4.276666118,4.276666118,4.276666118,4.312782907,4.298203375,4.276666118,4.293426105,4.297504543,4.261677295,,82,0.00925816,0.00755138,0.026340129,0.00553654,0.008854724,0.126403626,0.006134292,0.013368746,0.054541511,-0.033036011,0.021635689,-0.019721398
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,81,89,4.394449155,4.349676456,0.01514406,93-100,Dec-92,11-Jan,,,,1.908485019,1.908485019,1.908485019,1.908485019,1.908485019,1.908485019,1.880303671,1.879194009,1.908485019,1.87671772,1.879319527,1.910208379,,,4.394449155,4.394449155,4.394449155,4.394449155,4.394449155,4.394449155,4.329559203,4.327004112,4.394449155,4.321302246,4.327293128,4.398417338,,83,0.0224947,0.021558244,-0.022220922,0.024147236,0.020691846,0.109888479,0.006651547,0.036226678,0.005501106,0.015088594,0.020372028,0.002454563
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,72,90,4.276666119,4.408025352,0.015918401,93-100,Dec-92,11-Jan,,,,1.857332496,1.857332496,1.857332496,1.857332496,1.857332496,1.857332496,1.912533853,1.895508934,1.857332496,1.890820177,1.898071093,2.018141468,,,4.276666118,4.276666118,4.276666118,4.276666118,4.276666118,4.276666118,4.40377194,4.364570615,4.276666118,4.353774353,4.370470204,4.64694246,,84,0.01415654,0.033590034,0.082126017,0.03860343,0.030492181,0.107677236,0.007168803,0.05908461,-0.043539299,0.077488598,0.006825506,0.081312679
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,87,91,4.465908119,4.482292649,0.016692741,93-100,Dec-92,11-Jan,,,,1.939519253,1.939519253,1.939519253,1.939519253,1.939519253,1.939519253,1.941067354,1.933304594,1.939519253,1.929553206,1.933644866,2.172463509,,,4.46590812,4.46590812,4.46590812,4.46590812,4.46590812,4.46590812,4.469472754,4.451598338,4.46590812,4.442960448,4.452381844,5.002282091,,85,0.019809133,0.021477678,0.016950776,0.022501978,0.021529545,0.10551357,0.007686058,0.081942542,-0.092579704,0.11739207,0.014184036,0.05215664
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,100,92,4.605170186,4.572768455,0.014561692,93-100,Dec-92,11-Jan,,,,2,2,2,2,2,2,1.976642316,1.982683726,2,1.984090116,1.982730019,2.372514522,,,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,4.551387131,4.565297992,4.605170186,4.568536324,4.565404585,5.462916571,,86,0.030604658,0.006633862,-0.032413302,-0.000972224,0.00810307,0.104730111,0.008203314,0.104800473,-0.023240997,-0.011428443,0.058126409,-0.077298257
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,100,94,4.605170186,4.792192986,0.005677932,93-100,Dec-92,11-Jan,,,,2,2,2,2,2,2,2.036243024,2.024725728,2,2.021478631,2.025370855,2.618014482,,,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,4.688622833,4.662103279,4.605170186,4.654626562,4.663588739,6.028201119,,87,0.026379521,0.023148223,0.054603094,0.01961486,0.022563625,0.104361131,0.00872057,0.06645411,0.105287267,-0.140248955,0.055463241,0.011626331
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,122,95,4.804021045,4.91264309,0.001236053,93-100,Dec-92,11-Jan,,,,2.086359831,2.086359831,2.086359831,2.086359831,2.086359831,2.086359831,2.093916515,2.081382716,2.086359831,2.075671127,2.081465419,2.908822412,,,4.804021045,4.804021045,4.804021045,4.804021045,4.804021045,4.804021045,4.821420953,4.792560815,4.804021045,4.779409395,4.792751245,6.697811124,,88,0.070130293,0.046670624,0.031756703,0.037635173,0.053718712,0.104161543,0.009237825,-0.017795476,0.233815531,-0.065416402,-0.071481366,0.120638193
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,143,96,4.96284463,5.032070069,-0.016760889,93-100,Dec-92,11-Jan,,,,2.155336037,2.155336037,2.155336037,2.155336037,2.155336037,2.155336037,2.177244616,2.156359443,2.155336037,2.147478558,2.156293876,3.244859309,,,4.962844629,4.962844629,4.962844629,4.962844629,4.962844629,4.962844629,5.013290997,4.965201109,4.962844629,4.944752115,4.965050135,7.471564674,,89,-0.03318226,0.102647254,0.061000333,0.16370459,0.061179426,0.104043526,0.009755081,-0.102045061,0.362343795,0.300349102,-0.072460563,-0.006705373
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,169,97,5.129898715,5.133513849,-0.042091691,93-100,Dec-92,11-Jan,,,,2.227886705,2.227886705,2.227886705,2.227886705,2.227886705,2.227886705,2.33301951,2.261156884,2.227886705,2.232631132,2.27351978,3.626077435,,,5.129898716,5.129898716,5.129898716,5.129898716,5.129898716,5.129898716,5.371975945,5.206506134,5.129898716,5.140823163,5.234972754,8.349351848,,90,-0.152848797,-0.096704261,0.116651459,-0.006603693,0.032273382,0.103969127,0.010272336,-0.186294646,-0.113409786,0.666114606,0.493404588,0.183693678
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,261,98,5.564520407,5.192865938,-0.067422493,93-100,Dec-92,11-Jan,,,,2.416640507,2.416640507,2.416640507,2.416640507,2.416640507,2.416640507,2.260602718,2.466309702,2.416640507,2.557862486,2.393496446,4.052446253,,,5.564520407,5.564520407,5.564520407,5.564520407,5.564520407,5.564520407,5.20523012,5.678887955,5.564520407,5.88969603,5.511229237,9.331102332,,91,-0.356719333,-0.436143185,-0.517457585,-0.614289395,0.013979861,0.103919862,0.010789592,-0.270544231,-0.710019737,-0.543785483,0.665006331,0.836263808
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,601,99,6.398594935,5.19298174,-0.043636063,93-100,Dec-92,11-Jan,,,,2.778874472,2.778874472,2.778874472,2.778874472,2.778874472,2.778874472,2.30659695,2.272938546,2.572057918,2.378119345,2.521638749,4.523945331,,,6.398594935,6.398594935,6.398594935,6.398594935,6.398594935,6.398594935,5.311135753,5.233634413,5.92238222,5.475822153,5.806287793,10.41676908,,92,-0.65521187,-0.299598245,-1.111129063,-0.632919642,0.010691236,0.077920872,0.011306848,-0.354793817,-1.306629687,-2.410212901,-3.106026004,-3.250331466
mz_rep.merged1_all_sed,Peaks,rep.merged1,all,sed,53,100,3.970291914,5.149461478,-0.019849634,93-100,Dec-92,11-Jan,,,,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,1.72427587,2.018601647,1.779029083,1.901116436,2.654984522,5.040560488,,,3.970291914,3.970291914,3.970291914,3.970291914,3.970291914,3.970291914,3.970291914,4.648002061,4.096365847,4.377482366,6.113327782,11.60631944,,93,-0.723374735,-0.070189404,-1.091939093,-0.342232955,0.005990718,0.051941806,0.011824103,-0.439043402,-1.903239638,-4.27664032,-6.87705834,-9.332364804
mz_rep.merged1_all_water,Peaks,rep.merged1,all,water,23588,1,10.06849339,9.392549177,-0.001554942,91-100,Dec-90,11-Jan,,,,4.372691119,4.283339923,4.362099279,4.336043003,3.816535298,6.364544941,4.372691119,4.283339923,4.362099279,4.336043003,3.816535298,6.364544941,,,10.06849339,9.862754655,10.04410477,9.984107981,8.787897284,14.6549063,10.06849339,9.862754655,10.04410477,9.984107981,8.787897284,14.6549063,,1,0.29382371,0.027372434,0.331562784,0.177174995,0.003375321,0.051038211,0.043314162,0.307482678,0.723678546,1.135312886,1.514209602,1.918502824
mz_rep.merged1_all_water,Peaks,rep.merged1,all,water,5441,2,8.601718146,8.814858373,0.040058534,91-100,Dec-90,11-Jan,,,,3.861878613,3.878573355,3.77568675,3.817268326,3.642311779,5.794249077,3.861878613,3.878573355,3.77568675,3.817268326,3.642311779,5.794249077,,,8.892304125,8.930745189,8.693840026,8.789585143,8.386732806,13.34175155,8.892304125,8.930745189,8.693840026,8.789585143,8.386732806,13.34175155,,2,0.28597702,0.135917951,0.395440292,0.295199788,0.006687349,0.076572592,0.041323827,0.261523547,0.537205748,0.730684423,0.835138033,0.868625034
mz_rep.merged1_all_water,Peaks,rep.merged1,all,water,3001,3,8.006700845,8.273265515,0.057908482,91-100,Dec-90,11-Jan,,,,3.60627814,3.497582182,3.477265995,3.452385894,3.471020026,5.26828444,3.60627814,3.497582182,3.477265995,3.452385894,3.471020026,5.26828444,,,8.303762286,8.053480594,8.006700844,7.949412295,7.992318969,12.13067322,8.303762286,8.053480594,8.006700844,7.949412295,7.992318969,12.13067322,,3,0.195844047,0.256390119,0.324382608,0.333172759,0.018240705,0.102144258,0.039333493,0.215564417,0.35073295,0.32605596,0.156066465,0.09408739
mz_rep.merged1_all_water,Peaks,rep.merged1,all,water,1949,4,7.5750717,7.789581139,0.07575843,91-100,Dec-90,11-Jan,,,,3.337046569,3.305153884,3.289811839,3.292533527,3.305481855,4.786677565,3.337046569,3.305153884,3.289811839,3.292533527,3.305481855,4.786677565,,,7.683833684,7.610398063,7.575071699,7.581338617,7.611153244,11.02173241,7.683833684,7.610398063,7.575071699,7.581338617,7.611153244,11.02173241,,4,0.137969872,0.178554956,0.128136751,0.155938231,0.042282471,0.10223645,0.037343159,0.169605286,0.164260151,0.018695551,0.060726604,0.106235877
