".id","dataset","replicate.merging","rarity.cutoff","sample.type","frequency","percentage","log.freq","loess.5","loess.5.secderiv","Core","In-between","Satellite"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",18,68,2.89037175789616,3.22738401802052,0.0100476074909402,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",27,69,3.29583686600433,3.23240880297792,0.00961711213187503,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",27,71,3.29583686600433,3.27123912876579,0.0092959936685051,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",23,72,3.13549421592915,3.30467856177833,0.00913543443682014,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",30,73,3.40119738166216,3.34614341195698,0.00231477158087791,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",28,74,3.3322045101752,3.38993437144128,-0.00443786492638627,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",40,75,3.68887945411394,3.4292874659992,-0.0111905014336505,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",31,76,3.43398720448515,3.45935425376223,-0.00651797010834832,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",35,77,3.55534806148941,3.48290307141691,-0.00184543878304613,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",29,78,3.36729582998647,3.50562372661582,0.00893075050585752,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",28,79,3.3322045101752,3.53470495253858,0.00428586110276747,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",39,80,3.66356164612965,3.5680720395641,-0.000359028300322636,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",41,81,3.71357206670431,3.60054284275299,-0.00822745092134099,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",39,82,3.66356164612965,3.62647178576994,-0.00598232904589401,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",44,83,3.78418963391826,3.646418399741,-0.00373720717044706,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",34,84,3.52636052461616,3.6644602944699,0.00950284227472605,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",36,85,3.58351893845611,3.68961154530412,0.00838197470343393,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",34,86,3.52636052461616,3.72314477084177,0.00726110713214183,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",54,87,3.98898404656427,3.7627595550058,-0.000937051473704246,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",49,88,3.89182029811063,3.80143728769613,-0.00913521007955023,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",52,89,3.95124371858143,3.83366760484524,-0.001206601455395,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",47,91,3.85014760171006,3.90434527871001,0.017512968755772,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",49,92,3.89182029811063,3.96127367622325,0.0268727538613555,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",58,93,4.06044301054642,4.04397538849076,0.0296359043243774,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",63,94,4.14313472639153,4.15654743972735,0.0338056626555714,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",71,95,4.26267987704132,4.3029251536195,0.0379754209867654,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",91,96,4.51085950651685,4.48697618367844,0.0403325503980963,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",99,97,4.59511985013459,4.71104150795322,0.0407801427158098,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",119,98,4.77912349311153,4.97588697494379,0.0412277350335232,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",162,99,5.08759633523238,5.2786787920072,0.0219870175870734,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",426,100,6.05443934626937,5.60345762665769,0.00274630014062383,"84-100","12-83","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",30035,1,10.3101186472843,9.60586249820433,-0.00160398644241163,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",6978,2,8.85051762174672,9.03194067281031,0.039834149285513,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",3689,3,8.21311069759668,8.49420553662208,0.0593875245351255,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",2353,4,7.76344638872736,8.01585792496897,0.0789408997847378,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",1660,5,7.41457288135059,7.61297202256242,0.0776191318052734,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",1307,6,7.17548971362422,7.28545834346528,0.0628159128505801,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",984,8,6.89162589705225,6.80407550486803,0.0332094749411934,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",847,9,6.74170069465205,6.62071513956425,0.0190976486207301,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",669,10,6.50578406012823,6.45806781165756,0.0146781549584473,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",574,11,6.35262939631957,6.31009863870932,0.0102586612961644,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",518,12,6.24997524225948,6.17312098500006,0.0102363152907792,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",402,13,5.99645208861902,6.0466592681687,0.0118916988080801,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",364,14,5.89715386763674,5.93208925014541,0.0135470823253811,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",331,15,5.80211837537706,5.83039339641833,0.0111649576676043,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",313,16,5.74620319054015,5.73986250035885,0.00878283300982755,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",288,17,5.66296048013595,5.65794959891291,0.00541167797438609,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",278,18,5.62762111369064,5.58181547019612,0.00424309146744876,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",246,19,5.50533153593236,5.50992443294678,0.00307450496051143,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",225,20,5.41610040220442,5.44137400762271,0.00350256024218854,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",201,22,5.30330490805908,5.31233981327203,0.0000550512393420291,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",188,23,5.23644196282995,5.24876717020641,-0.00166870326208122,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",189,24,5.24174701505964,5.18338786809966,-0.00422019243782042,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",163,25,5.09375020080676,5.11418508102084,-0.0043914368190241,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",176,26,5.17048399503815,5.040590857123,-0.00456268120022778,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",138,27,4.92725368515721,4.96350630814436,0.0017002111351676,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",123,28,4.81218435537242,4.88758625144397,0.00474879032898587,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",143,29,4.96284463025991,4.81641498507256,0.00779736952280415,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",98,30,4.58496747867057,4.75308351706011,0.0111005217335648,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",100,31,4.60517018598809,4.70085257078122,0.0144036739443255,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",111,32,4.70953020131233,4.6613227139557,0.00749131920932715,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",95,33,4.55387689160054,4.6295997279842,0.00247227434246764,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",114,34,4.7361984483945,4.60034901635516,-0.00254677052439185,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",98,35,4.58496747867057,4.56904873915021,-0.00458258570039973,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",96,37,4.56434819146784,4.49564293224151,-0.00118673638480026,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",85,38,4.44265125649032,4.45631096188106,0.000511188272999478,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",76,39,4.33073334028633,4.41809714309739,0.00585089275346284,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",77,40,4.34380542185368,4.38448006405383,0.00366567915383903,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",74,41,4.30406509320417,4.35452866416411,0.00148046555421522,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",91,42,4.51085950651685,4.32526724002004,-0.00544768689679176,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",76,43,4.33073334028633,4.29260588660044,-0.0000892936202607841,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",64,44,4.15888308335967,4.25985523956057,0.00526909965627019,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",64,45,4.15888308335967,4.23130986673923,0.00424454030632489,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",68,46,4.21950770517611,4.20700903422422,0.00321998095637959,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",69,47,4.23410650459726,4.18554523562051,-0.00010226066400135,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",63,48,4.14313472639153,4.1644619377856,-0.000527933687598129,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",65,49,4.17438726989564,4.14285070626309,-0.000953606711194908,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",66,51,4.18965474202643,4.09717648364336,-0.000552852384671766,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",61,52,4.11087386417331,4.07444051495811,0.00583118347807664,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",47,53,3.85014760171006,4.05753572975093,0.0122152193408251,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",50,54,3.91202300542815,4.05111255376123,0.00819759446350262,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",62,55,4.12713438504509,4.05207843677355,-0.000671243182763912,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",70,56,4.24849524204936,4.0523730766031,-0.00954008082903054,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",58,57,4.06044301054642,4.04528950091541,-0.00543772660455943,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",59,58,4.07753744390572,4.03276819862316,-0.00133537238008828,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",48,59,3.87120101090789,4.01932396090421,0.00524160356466447,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",55,60,4.00733318523247,4.00976251456024,0.0036657063713474,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",61,61,4.11087386417331,4.00386677458761,0.0020898091780303,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",51,62,3.93182563272433,4.00140197998167,0.00856072911660263,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",49,63,3.89182029811063,4.00583130299561,0.00503198007485026,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",63,65,4.14313472639153,4.02625714020628,-0.00202551800865445,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",52,66,3.95124371858143,4.03521296692486,-0.0054534034183229,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",70,67,4.24849524204936,4.03969157146816,-0.00302420136967464,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",46,68,3.8286413964891,4.0411459746418,-0.000594999321026359,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",58,69,4.06044301054642,4.04056090912283,-0.00683261350180118,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",78,70,4.35670882668959,4.03532020887776,-0.00000835502840567316,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",45,71,3.80666248977032,4.03007115360429,0.00681590344498976,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",46,72,3.8286413964891,4.03037024709029,0.0060336338052911,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",60,73,4.0943445622221,4.03670297438158,0.00525136416559243,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",65,74,4.17438726989564,4.04667911118912,-0.00517863337017621,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",65,75,4.17438726989564,4.0540742254023,-0.0000229662509957502,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",49,76,3.89182029811063,4.06144637336449,0.00513270086818465,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",56,77,4.02535169073515,4.07279809549177,0.00336960776879068,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",65,78,4.17438726989564,4.0877173881723,0.00279429137613588,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",55,80,4.00733318523247,4.1253635312691,0.00164365859082628,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",76,81,4.33073334028633,4.14667608513747,-0.000513640377428738,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",55,82,4.00733318523247,4.1678178864604,-0.000613612353787941,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",72,83,4.27666611901606,4.18834607542953,-0.000713584330147143,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",73,84,4.29045944114839,4.20819303532508,-0.000619424767157995,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",61,85,4.11087386417331,4.22775160293391,0.0014609296784848,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",80,86,4.38202663467388,4.24877110022122,0.00354128412412757,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",69,87,4.23410650459726,4.27363955342589,0.00746766932911427,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",72,88,4.27666611901606,4.30597567595967,0.0113940545341009,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",81,89,4.39444915467244,4.34967645635049,0.0151440596766862,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",72,90,4.27666611901606,4.40802535236842,0.0159184005218407,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",87,91,4.46590811865458,4.48229264890819,0.0166927413669952,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",100,92,4.60517018598809,4.57276845503119,0.0145616915095611,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",100,94,4.60517018598809,4.7921929857192,0.00567793245083181,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",122,95,4.80402104473326,4.91264308950413,0.00123605292146718,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",143,96,4.96284463025991,5.03207006908108,-0.0167608893846586,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",169,97,5.12989871492307,5.13351384936179,-0.0420916911601898,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",261,98,5.56452040732269,5.19286593848232,-0.0674224929357207,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",601,99,6.39859493453521,5.19298173987869,-0.0436360634418552,"85-100","12-84","1-11"
"mz_rep.merged1_all_sed","Peaks","rep.merged1","all","sed",53,100,3.97029191355212,5.14946147783321,-0.0198496339479901,"85-100","12-84","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",23588,1,10.0684933871204,9.39254917652124,-0.00155494237323957,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",5441,2,8.60171814648593,8.81485837274856,0.0400585337975579,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",3001,3,8.00670084544037,8.27326551475291,0.0579084818452211,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",1949,4,7.57507169950756,7.78958113860249,0.0757584298928843,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",1432,5,7.26682734752059,7.37812300195352,0.0724152355919722,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",1063,6,6.96885037834195,7.03817579400278,0.0636461999286082,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",893,7,6.7945865808765,6.76187478598065,0.0548771642652442,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",686,8,6.53087762772588,6.54038576040148,0.0457170376682183,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",558,9,6.32435896238131,6.36427972933977,0.0345526521665553,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",493,11,6.20050917404269,6.10456123821433,0.0122238811632294,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",461,12,6.13339804299665,5.99933646779184,0.0053582595288524,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",366,13,5.90263333340137,5.90068730453117,0.00579672369231431,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",305,14,5.72031177660741,5.80783486496282,0.00623518785577623,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",331,15,5.80211837537706,5.72085528987727,0.00449971178145242,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",263,16,5.57215403217776,5.63837542657319,0.00276423570712861,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",257,17,5.54907608489522,5.5584904057371,0.0000124001980390382,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",259,18,5.55682806169954,5.47876200577605,-0.00187411124901881,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",249,19,5.51745289646471,5.39715949456599,-0.00376062269607667,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",205,20,5.32300997913841,5.31398477200357,0.00748333391916088,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",148,21,4.99721227376411,5.23662563865337,0.00872082229279131,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",175,22,5.16478597392351,5.16798732759596,0.00995831066642174,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",173,23,5.15329159449778,5.10748050711467,0.000234878498179825,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",172,24,5.14749447681345,5.04883947743211,0.000296920133328441,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",149,25,5.00394630594546,4.99049536788289,0.000358961768477058,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",141,26,4.94875989037817,4.93315854325634,0.00431094232876695,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",123,27,4.81218435537242,4.88013266095855,0.00826292288905684,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",117,28,4.76217393479776,4.83481540147025,0.00888910297192829,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",119,29,4.77912349311153,4.79754189094765,0.00444315901746438,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",109,31,4.69134788222914,4.73187840300039,-0.00444872889146345,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",132,32,4.88280192258637,4.69415065570252,-0.0115699646315849,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",104,33,4.64439089914137,4.64658683936401,-0.00828782682602901,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",98,34,4.58496747867057,4.59073519619947,-0.00500568902047317,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",100,35,4.60517018598809,4.52993908695913,-0.00135621354685114,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",82,36,4.40671924726425,4.46808203181303,0.00406486777324755,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",72,37,4.27666611901606,4.41028984444017,0.00948594909334624,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",77,38,4.34380542185368,4.36033915808156,0.00504034193887523,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",86,39,4.45434729625351,4.31542881366183,0.000594734784404246,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",71,40,4.26267987704132,4.27246972356272,0.00428824484723995,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",66,41,4.18965474202643,4.23339496388019,0.00555826832608037,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",60,42,4.0943445622221,4.19987847252373,0.00682829180492079,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",74,43,4.30406509320417,4.17209972154641,0.00155500672901434,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",59,44,4.07753744390572,4.14670831564852,0.0012757517556695,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",56,45,4.02535169073515,4.12259266150631,0.000996496782324658,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",84,46,4.43081679884331,4.09820909004947,-0.00686924277271344,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",52,47,3.95124371858143,4.06978152409609,0.00221650732926679,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",54,48,3.98898404656427,4.04357046547197,0.011302257431247,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",47,49,3.85014760171006,4.02619474473487,0.00558649026786254,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",62,51,4.12713438504509,4.00248700690088,-0.0058450440589064,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",58,52,4.06044301054642,3.98492205610566,-0.0103692074516626,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",55,53,4.00733318523247,3.95845467363797,-0.0060927161692356,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",48,54,3.87120101090789,3.92589457500105,-0.00181622488680869,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",44,55,3.78418963391826,3.89104068889718,-0.000405109085154698,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",52,56,3.95124371858143,3.8553955939579,-0.00131059178508757,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",47,57,3.85014760171006,3.81843990723353,-0.00221607448502043,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",41,58,3.71357206670431,3.77996770686982,0.00107580788908497,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",48,59,3.87120101090789,3.74246107557952,0.00370625736921309,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",34,60,3.52636052461616,3.70866070165844,0.0063367068493412,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",51,61,3.93182563272433,3.68128931241991,0.00952082332873729,"82-100","12-81","1-11"
"mz_rep.merged1_all_water","Peaks","rep.merged1","all","water",27,62,3.29583686600433,3.6629253267904,0.00962442148983236,"82-100","12-81","1-11"
